country,state,city,station,last_update,latitude,longitude,pollutant_id,min_value,max_value,avg_value,composite_key
India,Uttar Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB",2026-07-03 19:00:00,28.6603346,77.3572563,SO2,6.0,17.0,10.0,"Vasundhara, Ghaziabad - UPPCB|SO2|2026-07-03 19:00:00"
India,Uttar Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB",2026-07-03 19:00:00,28.6603346,77.3572563,CO,35.0,54.0,43.0,"Vasundhara, Ghaziabad - UPPCB|CO|2026-07-03 19:00:00"
India,Uttar Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB",2026-07-03 19:00:00,28.757294,77.278792,NO2,6.0,54.0,26.0,"Loni, Ghaziabad - UPPCB|NO2|2026-07-03 19:00:00"
India,Uttar Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB",2026-07-03 19:00:00,28.757294,77.278792,OZONE,37.0,128.0,79.0,"Loni, Ghaziabad - UPPCB|OZONE|2026-07-03 19:00:00"
India,Tamil Nadu,Cuddalore,"Semmandalam, Cuddalore - TNPCB",2026-07-03 19:00:00,11.7637683,79.7499835,CO,,,,"Semmandalam, Cuddalore - TNPCB|CO|2026-07-03 19:00:00"
India,Tamil Nadu,Thoothukudi,"Meelavittan, Thoothukudi - TNPCB",2026-07-03 19:00:00,8.816428,78.099039,PM10,19.0,117.0,52.0,"Meelavittan, Thoothukudi - TNPCB|PM10|2026-07-03 19:00:00"
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB",2026-07-03 19:00:00,17.585705,78.126199,SO2,,,,"IITH Kandi, Hyderabad - TSPCB|SO2|2026-07-03 19:00:00"
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB",2026-07-03 19:00:00,17.585705,78.126199,OZONE,28.0,29.0,29.0,"IITH Kandi, Hyderabad - TSPCB|OZONE|2026-07-03 19:00:00"
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB",2026-07-03 19:00:00,17.417094,78.457437,PM10,59.0,80.0,65.0,"Somajiguda, Hyderabad - TSPCB|PM10|2026-07-03 19:00:00"
India,Telangana,Hyderabad,"Sanathnagar, Hyderabad - TSPCB",2026-07-03 19:00:00,17.4559458,78.4332152,NH3,,,,"Sanathnagar, Hyderabad - TSPCB|NH3|2026-07-03 19:00:00"
India,Telangana,Hyderabad,"Sanathnagar, Hyderabad - TSPCB",2026-07-03 19:00:00,17.4559458,78.4332152,OZONE,15.0,18.0,17.0,"Sanathnagar, Hyderabad - TSPCB|OZONE|2026-07-03 19:00:00"
India,Uttar Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB",2026-07-03 19:00:00,28.964949,77.278761,OZONE,57.0,68.0,63.0,"Sardar Patel Inter College, Baghpat - UPPCB|OZONE|2026-07-03 19:00:00"
India,Uttar Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB",2026-07-03 19:00:00,28.359581,79.414455,NO2,8.0,8.0,8.0,"Civil Lines, Bareilly - UPPCB|NO2|2026-07-03 19:00:00"
India,Uttar Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB",2026-07-03 19:00:00,28.359581,79.414455,CO,27.0,47.0,32.0,"Civil Lines, Bareilly - UPPCB|CO|2026-07-03 19:00:00"
India,Uttar Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB",2026-07-03 19:00:00,28.38910936,79.42963708,SO2,2.0,4.0,3.0,"Rajendra Nagar, Bareilly - UPPCB|SO2|2026-07-03 19:00:00"
India,West Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB",2026-07-03 19:00:00,22.06047,88.109737,NO2,7.0,13.0,9.0,"Priyambada Housing Estate, Haldia - WBPCB|NO2|2026-07-03 19:00:00"
India,West Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB",2026-07-03 19:00:00,22.06047,88.109737,SO2,6.0,13.0,11.0,"Priyambada Housing Estate, Haldia - WBPCB|SO2|2026-07-03 19:00:00"
India,West Bengal,Howrah,"Dasnagar, Howrah - WBPCB",2026-07-03 19:00:00,22.6025571,88.3105664,OZONE,33.0,60.0,51.0,"Dasnagar, Howrah - WBPCB|OZONE|2026-07-03 19:00:00"
India,West Bengal,Howrah,"Botanical Garden, Howrah - WBPCB",2026-07-03 19:00:00,22.554954,88.292568,PM10,19.0,48.0,33.0,"Botanical Garden, Howrah - WBPCB|PM10|2026-07-03 19:00:00"
India,West Bengal,Howrah,"Botanical Garden, Howrah - WBPCB",2026-07-03 19:00:00,22.554954,88.292568,SO2,7.0,8.0,8.0,"Botanical Garden, Howrah - WBPCB|SO2|2026-07-03 19:00:00"
India,West Bengal,Howrah,"Botanical Garden, Howrah - WBPCB",2026-07-03 19:00:00,22.554954,88.292568,OZONE,8.0,13.0,11.0,"Botanical Garden, Howrah - WBPCB|OZONE|2026-07-03 19:00:00"
India,West Bengal,Howrah,"Padmapukur, Howrah - WBPCB",2026-07-03 19:00:00,22.5687319,88.2797276,PM2.5,15.0,24.0,19.0,"Padmapukur, Howrah - WBPCB|PM2.5|2026-07-03 19:00:00"
India,West Bengal,Howrah,"Belur Math, Howrah - WBPCB",2026-07-03 19:00:00,22.629801,88.352017,PM2.5,10.0,44.0,22.0,"Belur Math, Howrah - WBPCB|PM2.5|2026-07-03 19:00:00"
India,West Bengal,Howrah,"Belur Math, Howrah - WBPCB",2026-07-03 19:00:00,22.629801,88.352017,SO2,5.0,6.0,6.0,"Belur Math, Howrah - WBPCB|SO2|2026-07-03 19:00:00"
India,West Bengal,Howrah,"Ghusuri, Howrah - WBPCB",2026-07-03 19:00:00,22.611968,88.347422,NH3,3.0,4.0,3.0,"Ghusuri, Howrah - WBPCB|NH3|2026-07-03 19:00:00"
India,West Bengal,Howrah,"Ghusuri, Howrah - WBPCB",2026-07-03 19:00:00,22.611968,88.347422,SO2,7.0,13.0,11.0,"Ghusuri, Howrah - WBPCB|SO2|2026-07-03 19:00:00"
India,West Bengal,Howrah,"Ghusuri, Howrah - WBPCB",2026-07-03 19:00:00,22.611968,88.347422,CO,20.0,27.0,23.0,"Ghusuri, Howrah - WBPCB|CO|2026-07-03 19:00:00"
India,West Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB",2026-07-03 19:00:00,22.49929,88.36917,NH3,13.0,16.0,14.0,"Jadavpur, Kolkata - WBPCB|NH3|2026-07-03 19:00:00"
India,West Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB",2026-07-03 19:00:00,22.49929,88.36917,CO,23.0,26.0,24.0,"Jadavpur, Kolkata - WBPCB|CO|2026-07-03 19:00:00"
India,West Bengal,Kolkata,"Fort William, Kolkata - WBPCB",2026-07-03 19:00:00,22.55664,88.342674,PM10,12.0,41.0,29.0,"Fort William, Kolkata - WBPCB|PM10|2026-07-03 19:00:00"
India,West Bengal,Kolkata,"Victoria, Kolkata - WBPCB",2026-07-03 19:00:00,22.5448082,88.3403691,SO2,8.0,17.0,14.0,"Victoria, Kolkata - WBPCB|SO2|2026-07-03 19:00:00"
India,West Bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB",2026-07-03 19:00:00,22.51106,88.35142,PM2.5,12.0,23.0,15.0,"Rabindra Sarobar, Kolkata - WBPCB|PM2.5|2026-07-03 19:00:00"
India,West Bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB",2026-07-03 19:00:00,22.51106,88.35142,NO2,9.0,34.0,15.0,"Rabindra Sarobar, Kolkata - WBPCB|NO2|2026-07-03 19:00:00"
India,West Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB",2026-07-03 19:00:00,22.5367507,88.3638022,OZONE,19.0,25.0,21.0,"Ballygunge, Kolkata - WBPCB|OZONE|2026-07-03 19:00:00"
India,West Bengal,Siliguri,"Ward-32 Bapupara, Siliguri - WBPCB",2026-07-03 19:00:00,26.6879226,88.4152495,OZONE,19.0,31.0,24.0,"Ward-32 Bapupara, Siliguri - WBPCB|OZONE|2026-07-03 19:00:00"
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB",2026-07-03 19:00:00,26.1403345,85.3650192,SO2,3.0,16.0,10.0,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB|SO2|2026-07-03 19:00:00"
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB",2026-07-03 19:00:00,25.586562,85.043586,SO2,6.0,7.0,6.0,"DRM Office Danapur, Patna - BSPCB|SO2|2026-07-03 19:00:00"
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB",2026-07-03 19:00:00,25.586562,85.043586,OZONE,12.0,16.0,15.0,"DRM Office Danapur, Patna - BSPCB|OZONE|2026-07-03 19:00:00"
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB",2026-07-03 19:00:00,25.599486,85.113666,NO2,28.0,35.0,31.0,"Rajbansi Nagar, Patna - BSPCB|NO2|2026-07-03 19:00:00"
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB",2026-07-03 19:00:00,25.592539,85.227158,SO2,8.0,13.0,10.0,"Govt. High School Shikarpur, Patna - BSPCB|SO2|2026-07-03 19:00:00"
India,Bihar,Patna,"Samanpura, Patna - BSPCB",2026-07-03 19:00:00,25.596727,85.085624,PM10,84.0,115.0,100.0,"Samanpura, Patna - BSPCB|PM10|2026-07-03 19:00:00"
India,Bihar,Patna,"Samanpura, Patna - BSPCB",2026-07-03 19:00:00,25.596727,85.085624,NO2,17.0,19.0,18.0,"Samanpura, Patna - BSPCB|NO2|2026-07-03 19:00:00"
India,Bihar,Patna,"Samanpura, Patna - BSPCB",2026-07-03 19:00:00,25.596727,85.085624,OZONE,23.0,61.0,46.0,"Samanpura, Patna - BSPCB|OZONE|2026-07-03 19:00:00"
India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB",2026-07-03 19:00:00,25.610369,85.132568,PM10,,,,"IGSC Planetarium Complex, Patna - BSPCB|PM10|2026-07-03 19:00:00"
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB",2026-07-03 19:00:00,25.366336,87.117468,NO2,5.0,7.0,6.0,"Mariam Nagar, Purnia - BSPCB|NO2|2026-07-03 19:00:00"
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB",2026-07-03 19:00:00,25.366336,87.117468,NH3,2.0,2.0,2.0,"Mariam Nagar, Purnia - BSPCB|NH3|2026-07-03 19:00:00"
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB",2026-07-03 19:00:00,25.366336,87.117468,CO,56.0,58.0,57.0,"Mariam Nagar, Purnia - BSPCB|CO|2026-07-03 19:00:00"
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB",2026-07-03 19:00:00,25.366336,87.117468,OZONE,22.0,26.0,24.0,"Mariam Nagar, Purnia - BSPCB|OZONE|2026-07-03 19:00:00"
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB",2026-07-03 19:00:00,25.0328,85.41948,NO2,13.0,15.0,14.0,"Dangi Tola, Rajgir - BSPCB|NO2|2026-07-03 19:00:00"
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB",2026-07-03 19:00:00,25.892357,86.590325,PM2.5,,,,"Police Line, Saharsa - BSPCB|PM2.5|2026-07-03 19:00:00"
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB",2026-07-03 19:00:00,25.892357,86.590325,SO2,,,,"Police Line, Saharsa - BSPCB|SO2|2026-07-03 19:00:00"
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB",2026-07-03 19:00:00,25.859655,85.77944,NH3,1.0,1.0,1.0,"DM Office_Kasipur, Samastipur - BSPCB|NH3|2026-07-03 19:00:00"
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB",2026-07-03 19:00:00,26.80365,84.51954,SO2,9.0,11.0,10.0,"Kamalnath Nagar, Bettiah - BSPCB|SO2|2026-07-03 19:00:00"
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB",2026-07-03 19:00:00,26.80365,84.51954,CO,35.0,42.0,39.0,"Kamalnath Nagar, Bettiah - BSPCB|CO|2026-07-03 19:00:00"
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",2026-07-03 19:00:00,25.251013,86.989001,PM2.5,3.0,92.0,34.0,"DM Office_Kachari Chowk, Bhagalpur - BSPCB|PM2.5|2026-07-03 19:00:00"
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",2026-07-03 19:00:00,25.251013,86.989001,NO2,9.0,13.0,12.0,"DM Office_Kachari Chowk, Bhagalpur - BSPCB|NO2|2026-07-03 19:00:00"
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",2026-07-03 19:00:00,25.251013,86.989001,OZONE,18.0,20.0,19.0,"DM Office_Kachari Chowk, Bhagalpur - BSPCB|OZONE|2026-07-03 19:00:00"
India,Bihar,Bihar Sharif,"D M Colony, Bihar Sharif - BSPCB",2026-07-03 19:00:00,25.204762,85.51496,PM2.5,10.0,47.0,21.0,"D M Colony, Bihar Sharif - BSPCB|PM2.5|2026-07-03 19:00:00"
India,Bihar,Bihar Sharif,"D M Colony, Bihar Sharif - BSPCB",2026-07-03 19:00:00,25.204762,85.51496,NO2,9.0,10.0,10.0,"D M Colony, Bihar Sharif - BSPCB|NO2|2026-07-03 19:00:00"
India,Bihar,Bihar Sharif,"D M Colony, Bihar Sharif - BSPCB",2026-07-03 19:00:00,25.204762,85.51496,NH3,3.0,4.0,3.0,"D M Colony, Bihar Sharif - BSPCB|NH3|2026-07-03 19:00:00"
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB",2026-07-03 19:00:00,25.56752,83.966379,PM2.5,15.0,193.0,59.0,"Charitra Van, Buxar - BSPCB|PM2.5|2026-07-03 19:00:00"
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB",2026-07-03 19:00:00,25.56752,83.966379,NO2,5.0,10.0,9.0,"Charitra Van, Buxar - BSPCB|NO2|2026-07-03 19:00:00"
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB",2026-07-03 19:00:00,25.56752,83.966379,SO2,27.0,32.0,30.0,"Charitra Van, Buxar - BSPCB|SO2|2026-07-03 19:00:00"
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB",2026-07-03 19:00:00,25.56752,83.966379,OZONE,22.0,49.0,38.0,"Charitra Van, Buxar - BSPCB|OZONE|2026-07-03 19:00:00"
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB",2026-07-03 19:00:00,24.792403,84.992416,PM10,12.0,171.0,61.0,"Kareemganj, Gaya - BSPCB|PM10|2026-07-03 19:00:00"
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB",2026-07-03 19:00:00,24.792403,84.992416,NO2,10.0,12.0,12.0,"Kareemganj, Gaya - BSPCB|NO2|2026-07-03 19:00:00"
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB",2026-07-03 19:00:00,24.792403,84.992416,NH3,0.0,1.0,1.0,"Kareemganj, Gaya - BSPCB|NH3|2026-07-03 19:00:00"
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB",2026-07-03 19:00:00,25.697189,85.2459,SO2,4.0,7.0,6.0,"Industrial Area, Hajipur - BSPCB|SO2|2026-07-03 19:00:00"
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB",2026-07-03 19:00:00,25.697189,85.2459,CO,37.0,44.0,41.0,"Industrial Area, Hajipur - BSPCB|CO|2026-07-03 19:00:00"
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB",2026-07-03 19:00:00,25.697189,85.2459,OZONE,58.0,82.0,64.0,"Industrial Area, Hajipur - BSPCB|OZONE|2026-07-03 19:00:00"
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB",2026-07-03 19:00:00,25.560083,87.553265,PM10,4.0,22.0,9.0,"Mirchaibari, Katihar - BSPCB|PM10|2026-07-03 19:00:00"
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB",2026-07-03 19:00:00,25.560083,87.553265,NO2,2.0,2.0,2.0,"Mirchaibari, Katihar - BSPCB|NO2|2026-07-03 19:00:00"
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB",2026-07-03 19:00:00,25.560083,87.553265,OZONE,5.0,48.0,17.0,"Mirchaibari, Katihar - BSPCB|OZONE|2026-07-03 19:00:00"
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB",2026-07-03 19:00:00,26.0881305,87.93840336,PM10,49.0,108.0,66.0,"SDM Office_Khagra, Kishanganj - BSPCB|PM10|2026-07-03 19:00:00"
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB",2026-07-03 19:00:00,26.0881305,87.93840336,SO2,4.0,11.0,7.0,"SDM Office_Khagra, Kishanganj - BSPCB|SO2|2026-07-03 19:00:00"
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB",2026-07-03 19:00:00,26.63086,84.90051,PM10,,,,"Gandak Colony, Motihari - BSPCB|PM10|2026-07-03 19:00:00"
India,Bihar,Munger,"Town Hall, Munger - BSPCB",2026-07-03 19:00:00,25.376776,86.471523,NH3,3.0,3.0,3.0,"Town Hall, Munger - BSPCB|NH3|2026-07-03 19:00:00"
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB",2026-07-03 19:00:00,26.1209,85.3647,PM2.5,52.0,85.0,63.0,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB|PM2.5|2026-07-03 19:00:00"
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB",2026-07-03 19:00:00,26.1209,85.3647,SO2,4.0,7.0,6.0,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB|SO2|2026-07-03 19:00:00"
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB",2026-07-03 19:00:00,26.11442,85.39813,NH3,6.0,13.0,9.0,"Buddha Colony, Muzaffarpur - BSPCB|NH3|2026-07-03 19:00:00"
India,Andhra Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB",2026-07-03 19:00:00,13.67,79.35,PM2.5,8.0,27.0,18.0,"Toll Gate, Tirumala - APPCB|PM2.5|2026-07-03 19:00:00"
India,Andhra Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB",2026-07-03 19:00:00,13.67,79.35,OZONE,13.0,20.0,16.0,"Toll Gate, Tirumala - APPCB|OZONE|2026-07-03 19:00:00"
India,Andhra Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB",2026-07-03 19:00:00,13.615387,79.40923,CO,21.0,30.0,25.0,"Vaikuntapuram, Tirupati - APPCB|CO|2026-07-03 19:00:00"
India,Andhra Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB",2026-07-03 19:00:00,16.509717,80.612222,CO,26.0,39.0,33.0,"Rajiv Gandhi Park, Vijayawada - APPCB|CO|2026-07-03 19:00:00"
India,Andhra Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB",2026-07-03 19:00:00,16.554731,80.64911,PM10,63.0,84.0,75.0,"Rajiv Nagar, Vijayawada - APPCB|PM10|2026-07-03 19:00:00"
India,Andhra Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB",2026-07-03 19:00:00,16.554731,80.64911,NH3,3.0,5.0,4.0,"Rajiv Nagar, Vijayawada - APPCB|NH3|2026-07-03 19:00:00"
India,Andhra Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB",2026-07-03 19:00:00,16.536107,80.594233,PM10,64.0,79.0,72.0,"HB Colony, Vijayawada - APPCB|PM10|2026-07-03 19:00:00"
India,Andhra Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB",2026-07-03 19:00:00,16.486692,80.699436,PM2.5,,,,"Kanuru, Vijayawada - APPCB|PM2.5|2026-07-03 19:00:00"
India,Andhra Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB",2026-07-03 19:00:00,16.486692,80.699436,CO,27.0,35.0,29.0,"Kanuru, Vijayawada - APPCB|CO|2026-07-03 19:00:00"
India,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",2026-07-03 19:00:00,17.72,83.3,PM10,17.0,115.0,80.0,"GVM Corporation, Visakhapatnam - APPCB|PM10|2026-07-03 19:00:00"
India,Arunachal Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB",2026-07-03 19:00:00,27.103358,93.679645,PM2.5,,,,"Naharlagun, Naharlagun - APSPCB|PM2.5|2026-07-03 19:00:00"
India,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",2026-07-03 19:00:00,16.5150833,80.5181667,NO2,12.0,32.0,19.0,"Secretariat, Amaravati - APPCB|NO2|2026-07-03 19:00:00"
India,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",2026-07-03 19:00:00,14.675886,77.593027,NH3,3.0,6.0,4.0,"Gulzarpet, Anantapur - APPCB|NH3|2026-07-03 19:00:00"
India,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",2026-07-03 19:00:00,14.675886,77.593027,OZONE,21.0,49.0,40.0,"Gulzarpet, Anantapur - APPCB|OZONE|2026-07-03 19:00:00"
India,Andhra Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",2026-07-03 19:00:00,13.20488,79.097889,NO2,26.0,39.0,29.0,"Gangineni Cheruvu, Chittoor - APPCB|NO2|2026-07-03 19:00:00"
India,Andhra Pradesh,Eluru,"District Court, Eluru - APPCB",2026-07-03 19:00:00,16.711754,81.092095,NH3,4.0,7.0,5.0,"District Court, Eluru - APPCB|NH3|2026-07-03 19:00:00"
India,Andhra Pradesh,Eluru,"District Court, Eluru - APPCB",2026-07-03 19:00:00,16.711754,81.092095,CO,24.0,40.0,32.0,"District Court, Eluru - APPCB|CO|2026-07-03 19:00:00"
India,Andhra Pradesh,Guntur,"Rajendra Nagar North, Guntur - APPCB",2026-07-03 19:00:00,16.316553,80.413302,PM2.5,56.0,83.0,64.0,"Rajendra Nagar North, Guntur - APPCB|PM2.5|2026-07-03 19:00:00"
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA",2026-07-03 19:00:00,26.987634,94.636574,SO2,7.0,9.0,8.0,"Girls College, Sivasagar - PCBA|SO2|2026-07-03 19:00:00"
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB",2026-07-03 19:00:00,26.146529,87.454184,PM2.5,42.0,127.0,57.0,"Kharahiya Basti, Araria - BSPCB|PM2.5|2026-07-03 19:00:00"
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB",2026-07-03 19:00:00,26.146529,87.454184,OZONE,9.0,15.0,11.0,"Kharahiya Basti, Araria - BSPCB|OZONE|2026-07-03 19:00:00"
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB",2026-07-03 19:00:00,24.75746,84.366208,NO2,7.0,8.0,8.0,"Gurdeo Nagar, Aurangabad - BSPCB|NO2|2026-07-03 19:00:00"
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB",2026-07-03 19:00:00,24.75746,84.366208,SO2,,,,"Gurdeo Nagar, Aurangabad - BSPCB|SO2|2026-07-03 19:00:00"
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB",2026-07-03 19:00:00,25.42742023,86.13886079,NO2,,,,"Lohiyanagar, Begusarai - BSPCB|NO2|2026-07-03 19:00:00"
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB",2026-07-03 19:00:00,26.80365,84.51954,PM10,,,,"Kamalnath Nagar, Bettiah - BSPCB|PM10|2026-07-03 19:00:00"
India,Arunachal Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB",2026-07-03 19:00:00,27.103358,93.679645,CO,5.0,8.0,7.0,"Naharlagun, Naharlagun - APSPCB|CO|2026-07-03 19:00:00"
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA",2026-07-03 19:00:00,26.071318,91.87488,PM2.5,43.0,192.0,88.0,"Central Academy for SFS, Byrnihat - PCBA|PM2.5|2026-07-03 19:00:00"
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA",2026-07-03 19:00:00,26.071318,91.87488,SO2,11.0,32.0,30.0,"Central Academy for SFS, Byrnihat - PCBA|SO2|2026-07-03 19:00:00"
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA",2026-07-03 19:00:00,26.1875,91.744194,OZONE,17.0,18.0,18.0,"Pan Bazaar, Guwahati - PCBA|OZONE|2026-07-03 19:00:00"
India,Assam,Guwahati,"IITG, Guwahati - PCBA",2026-07-03 19:00:00,26.2028636,91.70046436,PM2.5,1.0,35.0,21.0,"IITG, Guwahati - PCBA|PM2.5|2026-07-03 19:00:00"
India,Assam,Guwahati,"IITG, Guwahati - PCBA",2026-07-03 19:00:00,26.2028636,91.70046436,PM10,4.0,39.0,23.0,"IITG, Guwahati - PCBA|PM10|2026-07-03 19:00:00"
India,Andhra Pradesh,Guntur,"Rajendra Nagar North, Guntur - APPCB",2026-07-03 19:00:00,16.316553,80.413302,NH3,4.0,13.0,7.0,"Rajendra Nagar North, Guntur - APPCB|NH3|2026-07-03 19:00:00"
India,Andhra Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB",2026-07-03 19:00:00,14.465052,78.824187,PM10,58.0,86.0,78.0,"Yerramukkapalli, Kadapa - APPCB|PM10|2026-07-03 19:00:00"
India,Andhra Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB",2026-07-03 19:00:00,14.465052,78.824187,SO2,9.0,16.0,12.0,"Yerramukkapalli, Kadapa - APPCB|SO2|2026-07-03 19:00:00"
India,Andhra Pradesh,Machilipatnam,"Srinivas Nagar Colony, Machilipatnam - APPCB",2026-07-03 19:00:00,16.186555,81.13219,CO,19.0,30.0,23.0,"Srinivas Nagar Colony, Machilipatnam - APPCB|CO|2026-07-03 19:00:00"
India,Andhra Pradesh,Nellore,"Ambedkar Nagar, Nellore - APPCB",2026-07-03 19:00:00,14.438164,79.966814,PM2.5,44.0,60.0,57.0,"Ambedkar Nagar, Nellore - APPCB|PM2.5|2026-07-03 19:00:00"
India,Andhra Pradesh,Nellore,"Ambedkar Nagar, Nellore - APPCB",2026-07-03 19:00:00,14.438164,79.966814,PM10,62.0,98.0,75.0,"Ambedkar Nagar, Nellore - APPCB|PM10|2026-07-03 19:00:00"
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA",2026-07-03 19:00:00,26.349082,92.68449,CO,20.0,26.0,23.0,"Christianpatty, Nagaon - PCBA|CO|2026-07-03 19:00:00"
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA",2026-07-03 19:00:00,26.446912,91.439057,NO2,,,,"Bata Chowk, Nalbari - PCBA|NO2|2026-07-03 19:00:00"
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA",2026-07-03 19:00:00,26.446912,91.439057,NH3,,,,"Bata Chowk, Nalbari - PCBA|NH3|2026-07-03 19:00:00"
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA",2026-07-03 19:00:00,26.446912,91.439057,OZONE,4.0,19.0,17.0,"Bata Chowk, Nalbari - PCBA|OZONE|2026-07-03 19:00:00"
India,Assam,Silchar,"Tarapur, Silchar - PCBA",2026-07-03 19:00:00,24.82827,92.79525,CO,40.0,48.0,44.0,"Tarapur, Silchar - PCBA|CO|2026-07-03 19:00:00"
